age,attrition,business-travel,department,distance-from-home,education,education-field,employee-number,environment-satisfaction,gender,job-involvement,job-level,job-role,job-satisfaction,marial-status,monthly-income,number-of-companies-worked-at,over-time,last-salary-increase-percentage,performance-rating,relationship-satisfaction,stock-option-level,total-working-years,work-life-balance,years-at-company,years-in-current-role,years-since-last-promotion,years-with-current-manager
41.0,No,Travel_Rarely,Research & Development,12.0,4.0,Life Sciences,1158.0,2.0,Male,3.0,1.0,Laboratory Technician,4.0,Married,4766.0,3.0,Yes,11.0,3.0,1.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0
31.0,Yes,Travel_Frequently,Research & Development,15.0,3.0,Medical,1160.0,3.0,Male,3.0,1.0,Laboratory Technician,3.0,Married,2610.0,1.0,No,12.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
37.0,No,Travel_Rarely,Research & Development,25.0,2.0,Medical,1161.0,3.0,Female,2.0,2.0,Healthcare Representative,4.0,Divorced,5731.0,7.0,No,13.0,3.0,3.0,2.0,9.0,3.0,6.0,2.0,1.0,3.0
27.0,No,Travel_Rarely,Research & Development,6.0,3.0,Life Sciences,1162.0,4.0,Male,2.0,1.0,Research Scientist,3.0,Married,2539.0,1.0,No,13.0,3.0,3.0,1.0,4.0,3.0,4.0,2.0,2.0,2.0
34.0,No,Travel_Rarely,Sales,9.0,1.0,Life Sciences,1163.0,2.0,Female,3.0,2.0,Sales Executive,3.0,Married,5714.0,1.0,No,20.0,4.0,1.0,0.0,6.0,2.0,6.0,5.0,1.0,3.0
35.0,No,Travel_Rarely,Human Resources,8.0,4.0,Technical Degree,1164.0,3.0,Male,3.0,1.0,Human Resources,3.0,Single,4323.0,1.0,No,17.0,3.0,2.0,0.0,6.0,1.0,5.0,4.0,1.0,4.0
29.0,Yes,Travel_Rarely,Sales,23.0,1.0,Life Sciences,1165.0,4.0,Female,2.0,3.0,Sales Executive,1.0,Married,7336.0,1.0,No,13.0,3.0,1.0,1.0,11.0,1.0,11.0,8.0,3.0,10.0
40.0,No,Travel_Frequently,Research & Development,9.0,4.0,Medical,1166.0,2.0,Female,3.0,3.0,Research Director,3.0,Single,13499.0,9.0,No,17.0,3.0,3.0,0.0,20.0,2.0,18.0,7.0,2.0,13.0
42.0,Yes,Travel_Frequently,Sales,,3.0,Life Sciences,1167.0,3.0,Male,3.0,4.0,Sales Executive,1.0,Single,13758.0,0.0,Yes,12.0,3.0,2.0,0.0,22.0,2.0,21.0,9.0,13.0,14.0
42.0,No,Travel_Rarely,Sales,4.0,4.0,Marketing,1171.0,2.0,Male,3.0,2.0,Sales Executive,1.0,Single,5155.0,7.0,No,13.0,3.0,4.0,0.0,9.0,4.0,6.0,4.0,1.0,5.0
35.0,No,Travel_Rarely,Research & Development,1.0,4.0,Medical,1172.0,4.0,Male,2.0,1.0,Laboratory Technician,3.0,Married,2258.0,6.0,No,12.0,3.0,2.0,1.0,10.0,3.0,8.0,0.0,1.0,7.0
24.0,No,Travel_Rarely,Research & Development,24.0,3.0,Medical,1173.0,4.0,Male,3.0,1.0,Laboratory Technician,2.0,Single,3597.0,8.0,No,22.0,4.0,4.0,0.0,6.0,3.0,4.0,3.0,1.0,2.0
28.0,Yes,Travel_Rarely,Research & Development,12.0,1.0,Life Sciences,1175.0,3.0,Female,3.0,1.0,Laboratory Technician,4.0,Married,2515.0,,Yes,11.0,3.0,4.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0
,No,Travel_Rarely,Research & Development,3.0,4.0,Medical,1177.0,1.0,Male,4.0,1.0,Laboratory Technician,4.0,Married,4420.0,1.0,No,22.0,4.0,2.0,1.0,8.0,3.0,8.0,7.0,0.0,7.0
30.0,No,Travel_Rarely,Sales,10.0,3.0,Marketing,1179.0,3.0,Male,2.0,2.0,Sales Executive,3.0,Married,6578.0,1.0,No,18.0,3.0,1.0,1.0,10.0,3.0,10.0,3.0,1.0,4.0
40.0,No,Travel_Frequently,Research & Development,26.0,2.0,Medical,1180.0,3.0,Female,2.0,2.0,Research Scientist,4.0,Married,4422.0,3.0,Yes,13.0,3.0,4.0,1.0,16.0,1.0,1.0,1.0,0.0,0.0
35.0,No,Travel_Rarely,Research & Development,2.0,3.0,Life Sciences,1182.0,3.0,Male,2.0,3.0,Manufacturing Director,2.0,Divorced,10274.0,2.0,No,18.0,3.0,2.0,1.0,15.0,4.0,7.0,7.0,6.0,4.0
34.0,No,Travel_Frequently,Research & Development,1.0,3.0,Medical,1184.0,4.0,Male,2.0,2.0,Healthcare Representative,1.0,Single,5343.0,0.0,No,20.0,4.0,3.0,0.0,14.0,3.0,13.0,9.0,4.0,9.0
35.0,No,Travel_Frequently,Research & Development,4.0,4.0,Other,1185.0,4.0,Male,2.0,1.0,Laboratory Technician,4.0,Married,2376.0,1.0,No,13.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0
43.0,Yes,Travel_Rarely,Sales,9.0,3.0,Marketing,1188.0,1.0,Female,1.0,2.0,Sales Executive,3.0,Single,5346.0,8.0,No,13.0,3.0,2.0,0.0,,2.0,4.0,3.0,1.0,3.0
32.0,No,Non-Travel,Sales,2.0,1.0,Life Sciences,1190.0,3.0,Female,3.0,1.0,Sales Representative,1.0,Divorced,2827.0,1.0,No,12.0,3.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0
56.0,No,Travel_Rarely,Research & Development,4.0,4.0,Technical Degree,1191.0,4.0,Female,3.0,5.0,Manager,1.0,Divorced,19943.0,4.0,No,13.0,3.0,4.0,1.0,28.0,3.0,5.0,2.0,4.0,2.0
29.0,No,Travel_Rarely,Research & Development,6.0,1.0,Medical,1192.0,2.0,Female,3.0,1.0,Laboratory Technician,4.0,Married,3131.0,1.0,No,13.0,3.0,1.0,1.0,10.0,3.0,10.0,8.0,0.0,8.0
19.0,No,Travel_Rarely,Research & Development,9.0,2.0,Life Sciences,1193.0,3.0,Male,3.0,1.0,Research Scientist,1.0,Single,2552.0,1.0,No,25.0,4.0,3.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0
45.0,No,Travel_Rarely,Research & Development,7.0,3.0,Medical,1195.0,1.0,Female,3.0,1.0,Research Scientist,3.0,Married,4477.0,4.0,Yes,19.0,3.0,3.0,1.0,7.0,2.0,3.0,2.0,0.0,2.0
37.0,No,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1196.0,4.0,Female,2.0,2.0,Manufacturing Director,4.0,Married,6474.0,1.0,No,13.0,3.0,2.0,1.0,14.0,2.0,14.0,8.0,3.0,11.0
20.0,No,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,1198.0,1.0,Male,2.0,1.0,Laboratory Technician,3.0,Single,3033.0,1.0,No,12.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0
44.0,Yes,Travel_Rarely,Research & Development,10.0,4.0,Life Sciences,1200.0,3.0,Male,3.0,1.0,Research Scientist,3.0,Single,2936.0,1.0,Yes,11.0,3.0,3.0,0.0,6.0,3.0,6.0,4.0,0.0,2.0
53.0,No,Travel_Rarely,Research & Development,7.0,2.0,Medical,1201.0,4.0,Female,3.0,5.0,Manager,3.0,Divorced,18606.0,3.0,No,18.0,3.0,2.0,1.0,26.0,3.0,7.0,7.0,4.0,7.0
29.0,No,Travel_Rarely,Research & Development,15.0,1.0,Life Sciences,1202.0,2.0,Female,1.0,1.0,Research Scientist,4.0,Married,2168.0,0.0,Yes,18.0,3.0,1.0,1.0,6.0,2.0,5.0,4.0,1.0,3.0
22.0,Yes,Travel_Frequently,Research & Development,3.0,4.0,Life Sciences,1203.0,3.0,Male,2.0,1.0,Research Scientist,4.0,Married,2853.0,0.0,Yes,11.0,3.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
46.0,No,Travel_Rarely,Sales,2.0,3.0,Marketing,1204.0,3.0,Female,3.0,4.0,Manager,1.0,Married,17048.0,8.0,No,23.0,4.0,1.0,0.0,28.0,3.0,26.0,15.0,15.0,9.0
44.0,No,Non-Travel,Research & Development,17.0,3.0,Life Sciences,1206.0,4.0,Male,1.0,1.0,Research Scientist,3.0,Single,2290.0,2.0,No,13.0,3.0,4.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0
33.0,No,Travel_Rarely,Human Resources,2.0,3.0,Human Resources,1207.0,2.0,Male,3.0,1.0,Human Resources,3.0,Married,3600.0,1.0,No,13.0,3.0,4.0,1.0,5.0,3.0,5.0,4.0,1.0,4.0
41.0,Yes,Non-Travel,Research & Development,5.0,2.0,Life Sciences,1210.0,1.0,Male,2.0,1.0,Research Scientist,1.0,Divorced,2107.0,6.0,No,17.0,3.0,1.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0
30.0,No,Travel_Rarely,Sales,29.0,4.0,Life Sciences,1211.0,3.0,Male,3.0,2.0,Sales Executive,1.0,Divorced,4115.0,8.0,No,19.0,3.0,3.0,3.0,8.0,3.0,4.0,3.0,0.0,3.0
40.0,No,Travel_Frequently,Sales,2.0,4.0,Medical,1212.0,2.0,Male,3.0,2.0,Sales Executive,2.0,Married,4327.0,5.0,No,12.0,3.0,4.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0
50.0,No,Travel_Frequently,Research & Development,2.0,3.0,Medical,1215.0,4.0,Female,3.0,4.0,Manager,1.0,Married,17856.0,2.0,No,22.0,4.0,3.0,1.0,32.0,3.0,2.0,2.0,2.0,2.0
28.0,No,Travel_Rarely,Research & Development,19.0,4.0,Medical,1216.0,4.0,Male,2.0,1.0,Laboratory Technician,1.0,Married,3196.0,1.0,No,12.0,3.0,3.0,3.0,6.0,3.0,6.0,5.0,3.0,3.0
46.0,No,Travel_Rarely,Research & Development,15.0,2.0,Life Sciences,1217.0,4.0,Male,3.0,5.0,Research Director,2.0,Married,19081.0,5.0,No,11.0,3.0,1.0,1.0,25.0,3.0,4.0,2.0,0.0,3.0
35.0,No,Travel_Rarely,Sales,17.0,4.0,Life Sciences,1218.0,3.0,Male,3.0,2.0,Sales Executive,1.0,Married,8966.0,3.0,Yes,15.0,3.0,4.0,3.0,15.0,3.0,7.0,7.0,1.0,7.0
24.0,Yes,Travel_Rarely,Research & Development,17.0,2.0,Life Sciences,1219.0,4.0,Female,3.0,1.0,Laboratory Technician,2.0,Married,2210.0,1.0,No,13.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
33.0,No,Travel_Frequently,Sales,25.0,3.0,Medical,1220.0,2.0,Female,3.0,2.0,Sales Executive,3.0,Married,4539.0,1.0,No,12.0,3.0,1.0,1.0,10.0,2.0,10.0,7.0,0.0,1.0
36.0,No,Travel_Rarely,Research & Development,6.0,4.0,Life Sciences,1221.0,3.0,Male,1.0,1.0,Laboratory Technician,3.0,Divorced,2741.0,1.0,No,14.0,3.0,3.0,1.0,7.0,3.0,7.0,7.0,1.0,7.0
30.0,No,Travel_Rarely,Research & Development,7.0,4.0,Life Sciences,1224.0,3.0,Male,3.0,,Laboratory Technician,3.0,Divorced,3491.0,1.0,No,13.0,3.0,1.0,3.0,10.0,2.0,10.0,7.0,8.0,9.0
44.0,No,Travel_Rarely,Research & Development,29.0,4.0,Other,1225.0,4.0,Male,3.0,2.0,Research Scientist,4.0,Single,4541.0,1.0,No,25.0,4.0,2.0,0.0,20.0,3.0,20.0,11.0,13.0,17.0
20.0,No,Travel_Rarely,Sales,21.0,3.0,Marketing,1226.0,3.0,Male,4.0,1.0,Sales Representative,4.0,Single,2678.0,1.0,No,17.0,3.0,4.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0
46.0,No,Travel_Rarely,Research & Development,2.0,,Technical Degree,1228.0,4.0,Male,3.0,2.0,Manufacturing Director,4.0,Divorced,7379.0,2.0,No,11.0,3.0,3.0,1.0,12.0,2.0,6.0,3.0,1.0,4.0
42.0,No,Non-Travel,Human Resources,2.0,5.0,Medical,1231.0,4.0,Male,4.0,2.0,Human Resources,1.0,Married,6272.0,7.0,No,16.0,3.0,1.0,1.0,10.0,4.0,4.0,3.0,0.0,3.0
60.0,No,Travel_Rarely,Sales,7.0,4.0,Marketing,1233.0,2.0,Male,4.0,2.0,Sales Executive,4.0,Divorced,5220.0,0.0,Yes,18.0,3.0,2.0,1.0,12.0,3.0,11.0,7.0,1.0,9.0
32.0,No,Travel_Frequently,Research & Development,13.0,3.0,Other,1234.0,3.0,Female,2.0,1.0,Laboratory Technician,2.0,Married,2743.0,1.0,No,,4.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
32.0,No,Travel_Frequently,Research & Development,2.0,2.0,Life Sciences,1235.0,4.0,Female,3.0,2.0,Research Scientist,3.0,Single,4998.0,4.0,Yes,14.0,3.0,4.0,0.0,10.0,3.0,8.0,7.0,0.0,7.0
36.0,No,Travel_Rarely,Research & Development,1.0,3.0,Technical Degree,1237.0,3.0,Female,1.0,3.0,Manufacturing Director,1.0,Divorced,10252.0,2.0,Yes,21.0,4.0,3.0,1.0,17.0,3.0,7.0,7.0,7.0,7.0
33.0,No,Travel_Rarely,Research & Development,9.0,3.0,Medical,1238.0,1.0,Male,3.0,1.0,Research Scientist,4.0,Married,2781.0,0.0,No,13.0,3.0,2.0,1.0,15.0,3.0,14.0,10.0,4.0,
40.0,No,Travel_Rarely,Sales,10.0,3.0,Technical Degree,1239.0,2.0,Female,2.0,2.0,Sales Executive,2.0,Divorced,6852.0,7.0,No,12.0,3.0,2.0,1.0,7.0,4.0,5.0,1.0,1.0,3.0
25.0,No,Travel_Rarely,Sales,10.0,4.0,Life Sciences,1240.0,3.0,Male,3.0,2.0,Sales Executive,4.0,Single,4950.0,0.0,No,14.0,3.0,2.0,0.0,5.0,3.0,4.0,3.0,1.0,1.0
30.0,No,Travel_Rarely,Research & Development,1.0,3.0,Medical,1241.0,4.0,Male,3.0,1.0,Research Scientist,2.0,Married,3579.0,0.0,Yes,21.0,4.0,1.0,1.0,12.0,3.0,11.0,9.0,5.0,7.0
42.0,No,Travel_Frequently,,26.0,5.0,Medical,1242.0,1.0,Female,3.0,3.0,Research Director,1.0,Married,13191.0,3.0,Yes,17.0,3.0,3.0,0.0,20.0,3.0,1.0,0.0,0.0,0.0
35.0,No,Non-Travel,Sales,,2.0,Marketing,1243.0,3.0,Female,2.0,3.0,Sales Executive,4.0,Married,10377.0,4.0,Yes,11.0,3.0,2.0,1.0,16.0,2.0,13.0,2.0,4.0,12.0
27.0,No,Travel_Rarely,Research & Development,14.0,3.0,Life Sciences,1244.0,1.0,Male,3.0,1.0,Research Scientist,1.0,Married,2235.0,1.0,Yes,14.0,3.0,4.0,2.0,9.0,2.0,9.0,7.0,6.0,8.0
54.0,No,Travel_Frequently,Research & Development,1.0,4.0,Life Sciences,1245.0,4.0,Female,3.0,3.0,Manufacturing Director,3.0,Divorced,10502.0,7.0,No,17.0,3.0,1.0,1.0,33.0,1.0,5.0,,1.0,4.0
44.0,No,Travel_Rarely,Research & Development,2.0,1.0,Life Sciences,1246.0,1.0,Female,4.0,1.0,Research Scientist,4.0,Married,2011.0,1.0,No,13.0,3.0,4.0,1.0,10.0,3.0,10.0,5.0,7.0,7.0
19.0,Yes,Non-Travel,Research & Development,10.0,3.0,Medical,1248.0,1.0,Female,2.0,1.0,Research Scientist,2.0,Single,1859.0,1.0,Yes,25.0,4.0,2.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0
29.0,No,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1249.0,1.0,Female,3.0,1.0,Research Scientist,4.0,Divorced,3760.0,1.0,No,15.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0
54.0,No,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,1250.0,4.0,Male,3.0,4.0,Research Director,4.0,Married,17779.0,3.0,No,14.0,3.0,1.0,0.0,36.0,3.0,10.0,9.0,0.0,9.0
31.0,No,Travel_Rarely,Research & Development,11.0,2.0,Medical,1251.0,3.0,Male,3.0,2.0,Healthcare Representative,1.0,Married,6833.0,1.0,Yes,12.0,3.0,4.0,0.0,6.0,2.0,6.0,5.0,0.0,1.0
31.0,No,Travel_Rarely,Research & Development,24.0,3.0,Medical,1252.0,3.0,Female,2.0,2.0,Healthcare Representative,1.0,Single,6812.0,1.0,No,19.0,3.0,2.0,0.0,10.0,3.0,10.0,9.0,1.0,8.0
59.0,No,Travel_Rarely,Sales,3.0,3.0,Life Sciences,1254.0,3.0,Female,2.0,2.0,Sales Executive,4.0,Single,5171.0,5.0,No,17.0,3.0,4.0,0.0,13.0,3.0,6.0,1.0,0.0,5.0
43.0,No,Travel_Rarely,Research & Development,3.0,3.0,Life Sciences,1255.0,3.0,Male,1.0,5.0,Research Director,4.0,Married,19740.0,3.0,No,14.0,3.0,2.0,1.0,25.0,3.0,8.0,7.0,0.0,7.0
49.0,No,Travel_Rarely,Research & Development,4.0,2.0,Medical,1256.0,1.0,Male,2.0,5.0,Manager,3.0,Married,18711.0,2.0,No,13.0,3.0,3.0,1.0,23.0,4.0,1.0,0.0,0.0,0.0
36.0,No,Travel_Frequently,Research & Development,3.0,3.0,Technical Degree,1257.0,3.0,Male,3.0,1.0,Research Scientist,2.0,Married,3692.0,1.0,No,12.0,3.0,3.0,0.0,12.0,2.0,11.0,10.0,0.0,7.0
48.0,No,Travel_Rarely,Research & Development,2.0,2.0,Technical Degree,1258.0,4.0,Male,4.0,1.0,Laboratory Technician,2.0,Single,2559.0,5.0,No,11.0,3.0,3.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0
27.0,No,Travel_Rarely,Research & Development,4.0,2.0,Life Sciences,1259.0,1.0,Male,3.0,1.0,Research Scientist,3.0,Divorced,2517.0,1.0,No,11.0,3.0,2.0,3.0,5.0,3.0,5.0,3.0,0.0,3.0
29.0,No,Travel_Rarely,Research & Development,7.0,3.0,Life Sciences,1260.0,3.0,Male,3.0,2.0,Healthcare Representative,4.0,Divorced,6623.0,1.0,Yes,11.0,3.0,2.0,2.0,6.0,3.0,6.0,0.0,1.0,0.0
48.0,No,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1263.0,4.0,Male,2.0,5.0,Research Director,4.0,Single,18265.0,6.0,No,12.0,3.0,3.0,0.0,25.0,4.0,1.0,0.0,0.0,0.0
29.0,No,Travel_Rarely,Research & Development,1.0,3.0,Life Sciences,1264.0,4.0,Female,2.0,4.0,Research Director,4.0,Divorced,16124.0,3.0,No,14.0,3.0,2.0,2.0,9.0,2.0,7.0,7.0,1.0,7.0
34.0,No,Travel_Rarely,Research & Development,,3.0,Technical Degree,1265.0,3.0,Female,4.0,1.0,Research Scientist,3.0,Married,2585.0,0.0,No,17.0,3.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0
44.0,No,Travel_Rarely,Sales,5.0,3.0,Marketing,1267.0,2.0,Male,3.0,5.0,Manager,2.0,Married,18213.0,7.0,No,11.0,3.0,3.0,1.0,26.0,3.0,22.0,,3.0,10.0
33.0,No,Travel_Rarely,Sales,10.0,5.0,Marketing,1268.0,4.0,Male,4.0,3.0,Sales Executive,3.0,Divorced,8380.0,0.0,Yes,14.0,3.0,4.0,2.0,10.0,3.0,9.0,8.0,0.0,8.0
19.0,No,Travel_Rarely,Research & Development,25.0,3.0,Life Sciences,1269.0,2.0,Female,4.0,1.0,Research Scientist,4.0,Single,2994.0,1.0,Yes,12.0,3.0,4.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0
23.0,No,Travel_Rarely,Research & Development,1.0,2.0,Life Sciences,1270.0,4.0,Male,3.0,1.0,Research Scientist,3.0,Married,1223.0,1.0,No,22.0,4.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0
25.0,Yes,Travel_Frequently,Sales,24.0,1.0,Life Sciences,1273.0,3.0,Male,1.0,1.0,Sales Representative,4.0,Single,1118.0,1.0,Yes,14.0,3.0,4.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0
26.0,No,Travel_Rarely,Research & Development,4.0,2.0,Life Sciences,1275.0,3.0,Male,3.0,1.0,Research Scientist,4.0,Single,2875.0,1.0,Yes,20.0,4.0,2.0,0.0,8.0,2.0,8.0,5.0,2.0,2.0
45.0,Yes,Travel_Rarely,Sales,2.0,3.0,Marketing,1277.0,1.0,Female,1.0,5.0,Manager,2.0,Single,18824.0,2.0,Yes,16.0,3.0,1.0,0.0,26.0,3.0,24.0,10.0,1.0,11.0
55.0,No,Non-Travel,Research & Development,8.0,1.0,Medical,1278.0,4.0,Male,2.0,4.0,Healthcare Representative,2.0,Divorced,13577.0,1.0,Yes,15.0,3.0,4.0,1.0,34.0,3.0,33.0,9.0,15.0,0.0
21.0,Yes,Travel_Frequently,Research & Development,10.0,2.0,Life Sciences,1279.0,1.0,Female,2.0,1.0,Laboratory Technician,3.0,Single,2625.0,1.0,No,20.0,4.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0
46.0,No,Travel_Rarely,Sales,4.0,2.0,Marketing,1280.0,4.0,Female,2.0,5.0,Manager,2.0,Married,18789.0,2.0,No,14.0,3.0,3.0,1.0,26.0,3.0,11.0,4.0,0.0,8.0
34.0,No,Travel_Rarely,Sales,2.0,3.0,Marketing,1281.0,3.0,Female,3.0,2.0,Sales Executive,1.0,Single,4538.0,0.0,Yes,12.0,3.0,4.0,0.0,4.0,3.0,3.0,2.0,0.0,2.0
51.0,No,Travel_Frequently,Sales,9.0,3.0,Life Sciences,1282.0,4.0,Male,3.0,5.0,Manager,2.0,Divorced,19847.0,4.0,Yes,24.0,4.0,1.0,1.0,31.0,2.0,29.0,10.0,11.0,10.0
59.0,No,Travel_Rarely,Research & Development,18.0,4.0,Medical,1283.0,4.0,Male,3.0,3.0,Manufacturing Director,4.0,Single,10512.0,6.0,No,12.0,3.0,4.0,0.0,25.0,2.0,9.0,7.0,5.0,4.0
34.0,No,Travel_Frequently,Research & Development,19.0,3.0,Medical,1285.0,3.0,Female,3.0,2.0,Laboratory Technician,2.0,Divorced,4444.0,4.0,No,13.0,3.0,3.0,2.0,15.0,4.0,11.0,8.0,5.0,10.0
28.0,No,Travel_Frequently,Research & Development,1.0,4.0,Medical,1286.0,4.0,Male,3.0,1.0,Laboratory Technician,3.0,Single,2154.0,0.0,Yes,11.0,3.0,3.0,0.0,5.0,2.0,4.0,2.0,0.0,2.0
44.0,No,Travel_Rarely,Research & Development,4.0,2.0,Life Sciences,1288.0,3.0,Male,4.0,5.0,Manager,1.0,Divorced,19190.0,1.0,No,14.0,3.0,4.0,2.0,26.0,2.0,25.0,9.0,14.0,13.0
34.0,No,Travel_Frequently,Human Resources,11.0,3.0,Life Sciences,1289.0,3.0,Male,2.0,2.0,Human Resources,2.0,Married,4490.0,4.0,No,11.0,3.0,4.0,2.0,14.0,4.0,10.0,9.0,1.0,8.0
35.0,No,Travel_Rarely,Research & Development,6.0,1.0,Life Sciences,1291.0,3.0,Male,3.0,1.0,Research Scientist,3.0,Married,3506.0,,Yes,14.0,3.0,4.0,0.0,4.0,3.0,3.0,2.0,2.0,2.0
42.0,No,Travel_Rarely,Research & Development,7.0,4.0,Medical,1292.0,2.0,Female,4.0,2.0,Research Scientist,2.0,Married,2372.0,6.0,Yes,16.0,,4.0,0.0,18.0,3.0,1.0,0.0,0.0,0.0
43.0,No,Travel_Rarely,Sales,4.0,4.0,Marketing,1293.0,4.0,Female,2.0,3.0,Sales Executive,4.0,Single,10231.0,3.0,No,14.0,3.0,4.0,0.0,23.0,4.0,21.0,7.0,15.0,17.0
36.0,No,Travel_Rarely,Research & Development,2.0,4.0,Life Sciences,1294.0,3.0,Female,3.0,2.0,,2.0,Single,5410.0,9.0,Yes,11.0,3.0,4.0,0.0,18.0,3.0,16.0,14.0,5.0,12.0
44.0,Yes,Travel_Rarely,Research & Development,15.0,3.0,Medical,1295.0,1.0,Female,3.0,3.0,Healthcare Representative,4.0,Married,7978.0,1.0,No,11.0,3.0,4.0,1.0,10.0,3.0,10.0,7.0,0.0,5.0
28.0,No,Travel_Frequently,Research & Development,2.0,3.0,Life Sciences,1296.0,4.0,Male,2.0,1.0,Laboratory Technician,4.0,Married,3867.0,,Yes,12.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0
51.0,No,Travel_Frequently,Research & Development,6.0,2.0,Medical,1297.0,2.0,Female,2.0,1.0,Laboratory Technician,3.0,Single,2838.0,0.0,No,14.0,3.0,2.0,0.0,8.0,2.0,7.0,0.0,7.0,7.0
30.0,No,Non-Travel,Research & Development,9.0,2.0,Medical,1298.0,3.0,Female,3.0,2.0,Manufacturing Director,3.0,Single,4695.0,7.0,Yes,18.0,3.0,3.0,0.0,10.0,3.0,8.0,4.0,1.0,7.0
29.0,Yes,Travel_Rarely,Research & Development,7.0,3.0,Technical Degree,1299.0,2.0,Female,3.0,1.0,Laboratory Technician,3.0,Divorced,3339.0,3.0,Yes,13.0,3.0,1.0,,10.0,3.0,7.0,7.0,7.0,7.0
28.0,No,Travel_Rarely,Research & Development,1.0,3.0,Technical Degree,1301.0,4.0,Male,3.0,1.0,Research Scientist,1.0,Single,2080.0,2.0,No,11.0,3.0,2.0,0.0,5.0,2.0,3.0,2.0,1.0,2.0
25.0,No,Travel_Rarely,Research & Development,1.0,3.0,Medical,1303.0,4.0,Female,3.0,1.0,Research Scientist,2.0,Single,2096.0,1.0,No,18.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0
32.0,No,Travel_Rarely,,8.0,3.0,Medical,1304.0,3.0,Male,4.0,2.0,Sales Executive,4.0,Married,6209.0,1.0,No,15.0,3.0,3.0,2.0,10.0,4.0,10.0,7.0,0.0,8.0
45.0,No,Travel_Frequently,Research & Development,25.0,3.0,Medical,1306.0,2.0,Female,3.0,5.0,Manager,2.0,Single,18061.0,3.0,No,22.0,4.0,3.0,0.0,22.0,3.0,0.0,0.0,0.0,0.0
39.0,No,Travel_Rarely,Research & Development,13.0,4.0,Medical,1307.0,3.0,Female,2.0,4.0,Manager,2.0,Divorced,17123.0,6.0,Yes,13.0,3.0,4.0,2.0,21.0,3.0,19.0,9.0,15.0,2.0
58.0,No,Travel_Rarely,Research & Development,23.0,4.0,Life Sciences,1308.0,1.0,Male,3.0,1.0,Research Scientist,3.0,Divorced,2372.0,1.0,No,12.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0
32.0,Yes,Travel_Rarely,Research & Development,7.0,2.0,Life Sciences,1309.0,4.0,Male,3.0,2.0,Laboratory Technician,3.0,Married,4883.0,1.0,No,18.0,3.0,1.0,1.0,10.0,3.0,10.0,4.0,1.0,1.0
39.0,Yes,Travel_Rarely,Research & Development,23.0,3.0,Medical,1310.0,3.0,Male,3.0,1.0,Research Scientist,1.0,Single,3904.0,0.0,No,13.0,3.0,1.0,0.0,6.0,3.0,5.0,2.0,0.0,3.0
30.0,No,Travel_Rarely,Research & Development,6.0,3.0,Technical Degree,1311.0,1.0,Female,2.0,2.0,Laboratory Technician,4.0,Married,4627.0,0.0,No,12.0,3.0,1.0,1.0,10.0,3.0,9.0,2.0,6.0,7.0
36.0,No,Travel_Rarely,Research & Development,10.0,4.0,Technical Degree,1312.0,4.0,Female,3.0,3.0,Healthcare Representative,3.0,Married,7094.0,3.0,No,12.0,3.0,1.0,0.0,10.0,3.0,7.0,7.0,1.0,7.0
46.0,No,Travel_Rarely,Human Resources,1.0,2.0,Life Sciences,1314.0,4.0,Female,3.0,1.0,Human Resources,1.0,Single,3423.0,6.0,No,12.0,3.0,3.0,0.0,10.0,4.0,7.0,6.0,5.0,7.0
,No,Non-Travel,Research & Development,1.0,3.0,Life Sciences,1315.0,3.0,Female,1.0,2.0,Laboratory Technician,4.0,Married,6674.0,0.0,No,11.0,3.0,1.0,3.0,10.0,3.0,9.0,8.0,7.0,5.0
